,Exp_IDs,ID_IDs,Light,Stage,Age,Spec,Rep,sws1,sws2b,sws2a,P_sws1,P_sws2b,P_sws2a,SC_sws1,SC_sws2b,SC_sws2a,PSI_SC
187,PRN246,WR-E27-NIC03,WR,E,27,NIC,3,28.88638971,26.06113011,21.09470041,NA,NA,NA,0.004354106,0.03085936,0.964786533,464.7361213
188,PRN247,WR-E28-NIC03,WR,E,28,NIC,3,26.19831708,24.89742029,20.08937054,NA,NA,NA,0.013796146,0.033991219,0.952212634,463.6538368
232,PRN291,WR-E15-NIC04,WR,E,15,NIC,4,32.55586999,35.74623039,34.26366203,NA,NA,NA,0.706376034,0.077382326,0.21624164,389.1122
233,PRN292,WR-E20-NIC04,WR,E,20,NIC,4,24.24509223,27.45713933,29.88083246,NA,NA,NA,0.8865038,0.095666102,0.017830099,369.5432786
234,PRN293,WR-E21-NIC04,WR,E,21,NIC,4,23.21088103,24.31415978,27.86009017,NA,NA,NA,0.664315289,0.309210511,0.0264742,387.5431061
235,PRN294,WR-E22-NIC04,WR,E,22,NIC,4,25.07174935,22.71539794,23.03959501,NA,NA,NA,0.09793467,0.501497672,0.400567658,442.5799855
236,PRN295,WR-E23-NIC04,WR,E,23,NIC,4,27.96676909,27.53388198,23.16324888,NA,NA,NA,0.033029891,0.044588119,0.92238199,461.3395404
237,PRN296,WR-E24-NIC04,WR,E,24,NIC,4,28.72753113,25.63713598,22.99794668,NA,NA,NA,0.01597994,0.136105845,0.847914216,460.7673744
238,PRN297,WR-E25-NIC04,WR,E,25,NIC,4,29.3985453,27.01490197,22.41229312,NA,NA,NA,0.007518538,0.039235714,0.953245748,464.1829064
262,PRN320,WR-L35-NIC04,WR,L,35,NIC,4,24.39243174,25.37377746,28.28525916,NA,NA,NA,0.635393949,0.32183152,0.042774531,390.2806219
263,PRN321,WR-L36-NIC04,WR,L,36,NIC,4,27.99340505,31.52589867,24.91570646,NA,NA,NA,0.104941864,0.009069059,0.885989076,454.6403668
264,PRN322,WR-L37-NIC04,WR,L,37,NIC,4,28.00027841,31.36522121,21.67255502,NA,NA,NA,0.012282135,0.001192134,0.986525731,464.6670982
265,PRN323,WR-L38-NIC04,WR,L,38,NIC,4,30.66734809,27.90752616,20.69054999,NA,NA,NA,0.000984798,0.006670162,0.99234504,465.7221872
266,PRN326,WR-L41-NIC04,WR,L,41,NIC,4,29.50202558,30.5964063,24.31026981,NA,NA,NA,0.026303863,0.012319075,0.961377061,462.8914945
267,PRN327,WR-L42-NIC04,WR,L,42,NIC,4,27.78881225,29.53615706,24.01584297,NA,NA,NA,0.066808683,0.019898929,0.913292387,458.4009074
268,PRN328,WR-L43-NIC04,WR,L,43,NIC,4,27.51420304,30.3754275,24.28854131,NA,NA,NA,0.095309541,0.013116622,0.891573837,455.5561565
269,PRN329,WR-L44-NIC04,WR,L,44,NIC,4,28.16610803,29.86125631,25.45877429,NA,NA,NA,0.127551705,0.039390889,0.833057406,451.4553562
270,PRN330,WR-L45-NIC04,WR,L,45,NIC,4,28.48135154,28.83952227,24.66761549,NA,NA,NA,0.063122494,0.049245212,0.887632294,458.0286401
283,PRN344,WR-L45-NIC05,WR,L,45,NIC,5,29.92210482,28.56459177,22.0614506,NA,NA,NA,0.004237419,0.010858093,0.984904488,465.2685232
285,PRN346,WR-L35-NIC05,WR,L,35,NIC,5,23.10304734,23.31829569,27.53343121,NA,NA,NA,0.52417031,0.451519185,0.024310505,398.6984483
286,PRN347,WR-L36-NIC05,WR,L,36,NIC,5,25.32213456,23.06026179,21.72951048,NA,NA,NA,0.055990937,0.268540184,0.675468879,453.0829159
287,PRN348,WR-L37-NIC05,WR,L,37,NIC,5,29.39327912,25.1201256,22.33246978,NA,NA,NA,0.006500022,0.12567885,0.867821128,462.0433476
288,PRN349,WR-L38-NIC05,WR,L,38,NIC,5,29.07118796,26.33702824,21.45513488,NA,NA,NA,0.004905898,0.032642438,0.962451664,464.6312714
290,PRN350,WR-L39-NIC05,WR,L,39,NIC,5,28.74971183,26.94204435,21.04408742,NA,NA,NA,0.00468934,0.016416248,0.978894412,465.0761075
291,PRN351,WR-L40-NIC05,WR,L,40,NIC,5,29.74253288,27.31392353,21.18824842,NA,NA,NA,0.002615717,0.014082344,0.98330194,465.3565931
292,PRN352,WR-L41-NIC05,WR,L,41,NIC,5,29.87965337,27.72994595,21.57125149,NA,NA,NA,0.003101245,0.013761394,0.983137361,465.3134718
293,PRN353,WR-L42-NIC05,WR,L,42,NIC,5,28.99436018,27.00683723,20.6642116,NA,NA,NA,0.003060031,0.012134721,0.984805249,465.360134
294,PRN354,WR-L43-NIC05,WR,L,43,NIC,5,29.12695333,26.93215761,21.49407822,NA,NA,NA,0.004900478,0.022435605,0.972663917,464.8972236
295,PRN355,WR-L44-NIC05,WR,L,44,NIC,5,28.96904256,27.40809018,21.27599552,NA,NA,NA,0.004741868,0.013990812,0.981267321,465.1336009
308,PRN369,WR-E15-NIC05,WR,E,15,NIC,5,26.40376978,27.66331858,30.46635759,NA,NA,NA,0.676809272,0.282686019,0.040504708,386.9083806
310,PRN370,WR-E20-NIC05,WR,E,20,NIC,5,24.40380203,26.03616649,29.90261484,NA,NA,NA,0.743674452,0.239878981,0.016446567,380.9336546
311,PRN371,WR-E21-NIC05,WR,E,21,NIC,5,27.04903332,24.28186796,25.95382557,NA,NA,NA,0.100561854,0.684593936,0.21484421,437.5410011
312,PRN372,WR-E22-NIC05,WR,E,22,NIC,5,30.91804419,29.28863073,28.08804736,NA,NA,NA,0.089249077,0.276125209,0.634625714,449.3603424
313,PRN373,WR-E23-NIC05,WR,E,23,NIC,5,31.11771798,32.79330303,27.50806826,NA,NA,NA,0.073963684,0.023153528,0.902882788,457.5578577
314,PRN374,WR-E24-NIC05,WR,E,24,NIC,5,30.78637241,29.89789285,24.40197306,NA,NA,NA,0.011575218,0.021428322,0.96699646,464.2158905
315,PRN375,WR-E25-NIC05,WR,E,25,NIC,5,31.5792535,32.71959741,27.918594,NA,NA,NA,0.070921522,0.032173649,0.896904828,457.6458038
316,PRN376,WR-E26-NIC05,WR,E,26,NIC,5,32.19075022,29.54429559,25.45121856,NA,NA,NA,0.008762873,0.054866687,0.93637044,463.6446016
317,PRN377,WR-E27-NIC05,WR,E,27,NIC,5,33.86524813,33.87292548,29.16583579,NA,NA,NA,0.035744689,0.035554978,0.928700333,461.2866335
318,PRN378,WR-E28-NIC05,WR,E,28,NIC,5,32.28867273,30.01578634,25.76603491,NA,NA,NA,0.01022767,0.049429213,0.940343117,463.6307074
319,PRN379,WR-E29-NIC06,WR,E,29,NIC,6,29.79122109,29.21302756,25.1128853,NA,NA,NA,0.03559015,0.053135335,0.911274515,460.8459254
321,PRN380,WR-E30-NIC05,WR,E,30,NIC,5,30.71718015,30.22482028,26.00503381,NA,NA,NA,0.034942338,0.049154927,0.915902735,461.018084
336,PRN394,WR-E5-NIC06,WR,E,5,NIC,6,26.69204294,31.48102493,31.63807268,NA,NA,NA,0.935792292,0.033849498,0.030358209,365.9259301
337,PRN395,WR-E10-NIC06,WR,E,10,NIC,6,26.64972579,30.16203708,32.24799108,NA,NA,NA,0.90229954,0.079075088,0.018625372,368.3002965
338,PRN396,WR-E15-NIC06,WR,E,15,NIC,6,23.71387376,25.16352088,29.16982949,NA,NA,NA,0.719997838,0.263599102,0.01640306,382.8266525
339,PRN397,WR-E20-NIC06,WR,E,20,NIC,6,23.65475302,23.26355193,26.32759569,NA,NA,NA,0.405136781,0.531330732,0.063532487,409.2409022
340,PRN398,WR-E21-NIC06,WR,E,21,NIC,6,26.23669549,23.18444295,23.09244907,NA,NA,NA,0.055138079,0.457373712,0.48748821,448.2636471
341,PRN399,WR-E22-NIC06,WR,E,22,NIC,6,32.23550196,31.25606497,26.29929679,NA,NA,NA,0.015575517,0.030710182,0.953714301,463.5505304
344,PRN400,WR-E23-NIC06,WR,E,23,NIC,6,29.41783198,30.61506218,24.1749775,NA,NA,NA,0.025443528,0.011096222,0.96346025,463.0144842
345,PRN401,WR-E24-NIC06,WR,E,24,NIC,6,30.44039539,28.10555352,22.19551122,NA,NA,NA,0.003232017,0.016305384,0.9804626,465.2334663
346,PRN402,WR-E25-NIC06,WR,E,25,NIC,6,30.1292177,26.143525,22.03751759,NA,NA,NA,0.003452536,0.054695459,0.941852005,464.2119492
347,PRN403,WR-E26-NIC06,WR,E,26,NIC,6,31.06270069,27.61215159,22.15194625,NA,NA,NA,0.002027494,0.02216554,0.975806966,465.2087816
348,PRN404,WR-E27-NIC06,WR,E,27,NIC,6,30.15307545,27.50451833,21.69425874,NA,NA,NA,0.002784581,0.017460435,0.979754984,465.2508631
349,PRN405,WR-E28-NIC06,WR,E,28,NIC,6,30.72761337,26.48738526,22.65925581,NA,NA,NA,0.003468361,0.065548114,0.930983524,463.9281027
350,PRN406,WR-E29-NIC07,WR,E,29,NIC,7,30.85830587,28.10839784,23.02263209,NA,NA,NA,0.00423429,0.028482978,0.967282732,464.8106078
351,PRN407,WR-E30-NIC06,WR,E,30,NIC,6,31.11833547,30.57911627,23.19824482,NA,NA,NA,0.004087319,0.005939634,0.989973047,465.4123137
396,PRN9,WR-L35-NIC02,WR,L,35,NIC,2,22.7870142,23.09203293,24.31726778,0.073365462,0.059384331,0.025400334,0.463897585,0.375493413,0.160609001,407.0640272
401,PRN94,WR-E5-NIC01,WR,E,5,NIC,1,23.08291456,25.47560488,30.04491031,0.801713324,0.152667835,0.006430571,0.834412507,0.158894641,0.006692853,373.4210136
402,PRN95,WR-E10-NIC01,WR,E,10,NIC,1,22.07852485,27.3518683,27.81055122,0.231797585,0.005993415,0.00436111,0.957239584,0.024750621,0.018009795,363.8890879
403,PRN96,WR-E15-NIC01,WR,E,15,NIC,1,22.3215231,24.98994325,26.8992019,0.193985727,0.030513728,0.008123649,0.833905678,0.131172387,0.034921935,374.1955161
404,PRN97,WR-E20-NIC01,WR,E,20,NIC,1,20.99119489,22.98170768,25.51826261,0.133454186,0.033583669,0.005788273,0.772187557,0.194320555,0.033491887,379.0957845
405,PRN98,WR-E21-NIC01,WR,E,21,NIC,1,23.06259661,21.825046,20.53383204,0.035674876,0.084120593,0.205871609,0.109544005,0.258302417,0.632153578,447.6724726
406,PRN99,WR-E22-NIC01,WR,E,22,NIC,1,25.32236327,22.69271064,22.75963652,0.016981137,0.105092343,0.100328513,0.076353347,0.472533279,0.451113374,445.6206799
407,PRX1,WR-L35-XIL01,WR,L,35,XIL,1,23.15508083,25.98668478,30.78303515,0.149765653,0.021038487,0.000757128,0.872957254,0.122629584,0.004413163,370.2781619
409,PRX100,WR-E26-XIL02,WR,E,26,XIL,2,27.39159295,23.55815491,20.36042105,0.00175531,0.02502267,0.22958709,0.006846915,0.097605615,0.89554747,462.736481
410,PRX101,WR-E27-XIL02,WR,E,27,XIL,2,25.71085716,21.883374,19.67219589,0.002657934,0.037733879,0.174727955,0.012355602,0.175408702,0.812235696,460.12968
411,PRX102,WR-E28-XIL02,WR,E,28,XIL,2,27.30574009,23.97541296,20.95882353,0.002912774,0.02929781,0.237093183,0.010815943,0.108790942,0.880393116,462.0249456
412,PRX103,WR-E30-XIL02,WR,E,30,XIL,2,24.66222135,20.506626,20.20358963,0.00488624,0.087083054,0.107437697,0.024503855,0.436710136,0.538786008,452.0481278
427,PRX117,WR-E15-XIL01,WR,E,15,XIL,1,22.25080622,25.66765814,29.36164073,0.233450557,0.021858482,0.001688964,0.908374984,0.08505312,0.006571896,367.5008706
428,PRX118,WR-E20-XIL01,WR,E,20,XIL,1,21.07876122,24.798907,27.57513824,0.256165005,0.019437676,0.002837367,0.92000058,0.069809196,0.010190225,366.6648995
429,PRX119,WR-E21-XIL01,WR,E,21,XIL,1,22.85341597,22.55414509,25.82359578,0.090580024,0.111460746,0.011558972,0.424064295,0.521820601,0.054115104,407.4818491
431,PRX120,WR-E22-XIL01,WR,E,22,XIL,1,22.65084342,20.99030524,21.37593989,0.026944063,0.08517946,0.065199954,0.15194865,0.480362002,0.367689348,437.4040311
432,PRX121,WR-E23-XIL01,WR,E,23,XIL,1,24.93213707,22.10597162,23.38881121,0.018459188,0.130910103,0.053802192,0.090855211,0.644333059,0.26481173,439.6166881
433,PRX122,WR-E24-XIL01,WR,E,24,XIL,1,28.40426846,24.87692067,23.49465637,0.006063429,0.069912654,0.182246337,0.02348142,0.270745872,0.705772708,456.4715768
434,PRX123,WR-E25-XIL01,WR,E,25,XIL,1,26.54951405,23.06855849,24.23993884,0.014596244,0.162972055,0.072358994,0.05840196,0.652077862,0.289520178,442.8553678
435,PRX124,WR-E26-XIL01,WR,E,26,XIL,1,26.20506642,22.26439878,23.21129594,0.009522684,0.146223959,0.075853232,0.041116965,0.631364586,0.327518449,445.2261225
494,PRX184,WR-L41-XIL01,WR,L,41,XIL,1,29.36086013,28.70279426,22.04632725,0.001592368,0.002512702,0.253476184,0.006182002,0.009754987,0.984063012,465.0910782
495,PRX185,WR-L42-XIL01,WR,L,42,XIL,1,26.0287352,21.3201201,21.98614953,0.004339672,0.113472675,0.071514887,0.022921541,0.599346816,0.377731642,447.9872994
496,PRX186,WR-L43-XIL01,WR,L,43,XIL,1,24.7754275,26.20880343,21.64099049,0.013189055,0.004883425,0.115817249,0.098506848,0.036473486,0.865019666,454.6099635
497,PRX187,WR-L44-XIL01,WR,L,44,XIL,1,27.38832608,27.06411293,19.929143,0.001231841,0.001542242,0.216766595,0.00561099,0.007024855,0.987364154,465.2225888
498,PRX188,WR-L45-XIL01,WR,L,45,XIL,1,30.34242343,22.81388634,21.20632427,0.000315208,0.058198632,0.177352443,0.001336384,0.246744176,0.751919439,459.4429947
499,PRX189,WR-L46-XIL01,WR,L,46,XIL,1,27.04543977,21.17119372,19.46302699,0.001158092,0.06793089,0.221961027,0.003979014,0.233399374,0.762621612,459.5098408
501,PRX190,WR-L47-XIL01,WR,L,47,XIL,1,27.10585881,22.44437293,19.56361038,0.001111737,0.028135149,0.207226436,0.004701322,0.118978111,0.876320568,462.408229
502,PRX191,WR-L48-XIL01,WR,L,48,XIL,1,31.09751501,24.14197508,21.1399715,0.000209122,0.025955243,0.207930511,0.00089332,0.110874887,0.888231793,463.022561
503,PRX192,WR-L49-XIL01,WR,L,49,XIL,1,29.25273033,23.26783028,20.51255408,NA,NA,NA,0.002032723,0.128739757,0.86922752,462.4372977
504,PRX193,WR-L50-XIL01,WR,L,50,XIL,1,29.50431421,22.7299629,21.46566836,NA,NA,NA,0.00267797,0.293149185,0.704172845,458.0942563
508,PRX2,WR-L36-XIL01,WR,L,36,XIL,1,19.1568513,21.21505486,24.89490442,0.194181764,0.046625922,0.003638165,0.794375373,0.190741312,0.014883315,376.8369363
530,PRX219,WR-E20-XIL03,WR,E,20,XIL,3,22.53526856,26.06379889,30.67060602,0.204800264,0.017747494,0.000728366,0.917251069,0.079486753,0.003262178,366.7047311
532,PRX220,WR-E21-XIL03,WR,E,21,XIL,3,26.76909382,22.0819833,20.4075298,0.002269435,0.058462658,0.186611879,0.009175217,0.236361766,0.754463017,458.882021
533,PRX221,WR-E22-XIL03,WR,E,22,XIL,3,28.49122732,24.85216608,21.49404766,0.001955564,0.024363444,0.249823365,0.007081725,0.088227836,0.90469044,462.9554135
534,PRX222,WR-E23-XIL03,WR,E,23,XIL,3,26.15387748,24.27483168,20.47167849,0.004008298,0.01474379,0.20581278,0.017849177,0.065654929,0.916495894,462.4009591
535,PRX223,WR-E24-XIL03,WR,E,24,XIL,3,28.12175255,24.5979837,21.63541343,0.002254928,0.025935388,0.202169328,0.009788727,0.112586509,0.877624764,462.0351457
536,PRX224,WR-L35-XIL02,WR,L,35,XIL,2,29.7710374,33.8228529,30.78995597,NA,NA,NA,0.64359125,0.038805397,0.317603353,396.7703872
537,PRX225,WR-L36-XIL02,WR,L,36,XIL,2,30.29242705,32.34681804,30.32595707,NA,NA,NA,0.450901967,0.108554747,0.440543286,415.3819681
538,PRX226,WR-L37-XIL02,WR,L,37,XIL,2,32.76072242,33.14676363,28.58053899,NA,NA,NA,0.050267237,0.038465823,0.91126694,459.6715615
539,PRX227,WR-L38-XIL02,WR,L,38,XIL,2,31.91810201,35.0893588,30.08606997,NA,NA,NA,0.214069019,0.0237635,0.762167482,442.690833
540,PRX228,WR-L39-XIL02,WR,L,39,XIL,2,33.42110642,35.72227045,29.01817259,NA,NA,NA,0.044726714,0.00907502,0.946198266,461.0230178
546,PRX233,WR-L44-XIL02,WR,L,44,XIL,2,30.64811029,26.60614125,23.7283779,NA,NA,NA,0.007217861,0.11889468,0.87388746,462.1436451
562,PRX248,WR-L35-XIL03,WR,L,35,XIL,3,29.77114558,30.68998904,30.06281257,NA,NA,NA,0.426277373,0.225472113,0.348250514,414.9523235
563,PRX249,WR-L36-XIL03,WR,L,36,XIL,3,25.90938068,26.47038174,28.08710761,NA,NA,NA,0.526633051,0.356968557,0.116398393,400.8957142
565,PRX250,WR-L37-XIL03,WR,L,37,XIL,3,24.13918994,21.67268561,23.16225126,NA,NA,NA,0.117711954,0.650597446,0.2316906,436.6069993
566,PRX251,WR-L38-XIL03,WR,L,38,XIL,3,29.07175123,24.88002014,25.67435678,NA,NA,NA,0.033544496,0.612996608,0.353458895,446.5063716
567,PRX252,WR-L40-XIL03,WR,L,40,XIL,3,28.41147918,23.30543472,21.90828,NA,NA,NA,0.007926987,0.273011328,0.719061685,458.0614449
568,PRX253,WR-L42-XIL03,WR,L,42,XIL,3,29.09406425,26.48224449,24.78307642,NA,NA,NA,0.037089716,0.226719878,0.736190407,456.1737733
576,PRX260,WR-E31-XIL02,WR,E,31,XIL,2,27.86390304,23.28220197,22.94664128,NA,NA,NA,0.018128341,0.434097735,0.547773924,452.7918547
577,PRX261,WR-E32-XIL02,WR,E,32,XIL,2,36.01638297,22.78276443,21.77642941,NA,NA,NA,3.45E-05,0.33234678,0.667618715,457.3553262
578,PRX262,WR-E33-XIL02,WR,E,33,XIL,2,26.95471899,20.85812466,22.10898113,NA,NA,NA,0.010184678,0.69695553,0.292859792,446.7995804
579,PRX263,WR-E34-XIL02,WR,E,34,XIL,2,29.81280727,22.32111841,20.64220282,NA,NA,NA,0.001320566,0.237674888,0.761004546,459.6804729
580,PRX264,WR-E35-XIL02,WR,E,35,XIL,2,34.1324895,28.80555999,22.13711042,NA,NA,NA,0.000242481,0.009732909,0.990024611,465.7212414
593,PRX276,WR-E25-XIL03,WR,E,25,XIL,3,27.29846757,23.30582349,20.79347115,0.002442722,0.038884775,0.22185693,0.009281406,0.147747248,0.842971346,461.1747425
594,PRX277,WR-E26-XIL03,WR,E,26,XIL,3,27.80298612,23.91215988,20.06379041,0.001160324,0.017212133,0.247918725,0.00435735,0.06463651,0.931006139,463.8575716
595,PRX278,WR-E27-XIL03,WR,E,27,XIL,3,29.27484297,26.07273585,22.18627237,0.00118224,0.010880174,0.160908102,0.00683492,0.062901898,0.930263182,463.6400491
596,PRX279,WR-E28-XIL03,WR,E,28,XIL,3,28.23865485,24.91002408,20.60026526,0.001104422,0.011095654,0.220049092,0.004755334,0.047774784,0.947469882,464.2537902
597,PRX28,WR-L40-XIL01,WR,L,40,XIL,1,30.77136938,27.38089244,26.13272641,0.007733221,0.081095296,0.192633173,0.027475216,0.288121968,0.684402816,455.5964559
598,PRX280,WR-E30-XIL03,WR,E,30,XIL,3,28.68101967,24.83085778,20.87506608,0.000801578,0.011560055,0.179379109,0.004180529,0.06029003,0.935529441,463.9893231
599,PRX281,WR-E31-XIL03,WR,E,31,XIL,3,25.59810176,21.75882435,17.98272389,NA,NA,NA,0.004730279,0.067705577,0.927564143,463.7382454
600,PRX282,WR-E32-XIL03,WR,E,32,XIL,3,26.05527774,21.73287428,19.1902376,NA,NA,NA,0.007268732,0.145422553,0.847308715,461.448528
614,PRX295,WR-L44-XIL03,WR,L,44,XIL,3,29.06830862,23.48936703,21.98030095,NA,NA,NA,0.005409749,0.25858651,0.736003741,458.7033174
618,PRX3,WR-L37-XIL01,WR,L,37,XIL,1,22.05740422,20.61093606,21.49541758,0.032503703,0.088585603,0.04798524,0.192244804,0.523944051,0.283811145,431.9995054
630,PRX310,WR-E5-XIL04,WR,E,5,XIL,4,23.36328315,27.10480744,30.81704754,NA,NA,NA,0.925525236,0.0691954,0.005279364,366.0952446
631,PRX311,WR-E10-XIL04,WR,E,10,XIL,4,22.94411532,26.22392995,30.82291087,NA,NA,NA,0.903170455,0.092992332,0.003837213,367.8461312
632,PRX312,WR-E15-XIL04,WR,E,15,XIL,4,20.7693201,24.30949962,26.08339022,NA,NA,NA,0.900011263,0.077365568,0.022623169,368.5873014
633,PRX313,WR-E16-XIL04,WR,E,16,XIL,4,22.56623381,26.14190855,27.34720541,NA,NA,NA,0.8926619,0.074868934,0.032469167,369.4312464
634,PRX314,WR-E17-XIL04,WR,E,17,XIL,4,22.1807313,24.45306292,30.18698757,NA,NA,NA,0.825842646,0.170945365,0.003211989,374.0161
635,PRX315,WR-E20-XIL04,WR,E,20,XIL,4,22.91865273,25.23740647,30.48401188,NA,NA,NA,0.829379866,0.166241351,0.004378783,373.7634591
636,PRX316,WR-E21-XIL04,WR,E,21,XIL,4,26.41932876,25.60576511,26.74576222,NA,NA,NA,0.281289754,0.494380094,0.224330152,423.3294036
637,PRX319,WR-E24-XIL05,WR,E,24,XIL,5,30.56671743,24.48415392,20.53776177,NA,NA,NA,0.000898046,0.060860065,0.93824189,464.3224455
639,PRX320,WR-E25-XIL06,WR,E,25,XIL,6,29.8091767,23.59771048,21.43984259,NA,NA,NA,0.002464311,0.182613604,0.814922085,460.9908294
640,PRX321,WR-E26-XIL07,WR,E,26,XIL,7,28.67912335,23.74323169,20.00172425,NA,NA,NA,0.00226748,0.069405669,0.928326851,463.9550997
641,PRX322,WR-E27-XIL08,WR,E,27,XIL,8,29.70761385,22.11232755,19.20908914,NA,NA,NA,0.000609365,0.117838248,0.881552387,462.8716129
642,PRX323,WR-E28-XIL04,WR,E,28,XIL,4,30.88848337,25.34131223,21.48141326,NA,NA,NA,0.001376148,0.064347265,0.934276587,464.1810994
643,PRX324,WR-E30-XIL04,WR,E,30,XIL,4,29.20154879,24.23738129,20.73223133,NA,NA,NA,0.002586417,0.080734993,0.916678591,463.62673
644,PRX325,WR-E5-XIL05,WR,E,5,XIL,5,23.65408183,31.05807836,31.34928167,NA,NA,NA,0.989384327,0.00584171,0.004773963,360.9733769
645,PRX326,WR-E10-XIL05,WR,E,10,XIL,5,24.14835337,27.88379708,30.51917169,NA,NA,NA,0.919825563,0.069059729,0.011114708,366.7029374
646,PRX327,WR-E15-XIL05,WR,E,15,XIL,5,22.54634935,26.10280864,30.72331306,NA,NA,NA,0.918736441,0.078089028,0.003174531,366.5836226
647,PRX328,WR-E20-XIL05,WR,E,20,XIL,5,22.15594288,25.36772431,26.20266527,NA,NA,NA,0.85584042,0.092374105,0.051785475,372.8791888
648,PRX329,WR-E21-XIL05,WR,E,21,XIL,5,21.44801147,30.73759026,24.44689116,NA,NA,NA,0.887551615,0.001418247,0.111030138,371.8826544
650,PRX330,WR-E22-XIL05,WR,E,22,XIL,5,28.89246655,30.79940695,23.76703071,NA,NA,NA,0.027644586,0.007371635,0.964983779,462.8780114
651,PRX331,WR-E23-XIL05,WR,E,23,XIL,5,30.83256555,23.22918418,21.11818757,NA,NA,NA,0.000965676,0.187792074,0.81124225,461.0150444
652,PRX332,WR-E24-XIL05,WR,E,24,XIL,5,29.95513731,24.09418333,21.46291864,NA,NA,NA,0.002385434,0.138640593,0.858973973,462.1424886
653,PRX333,WR-E25-XIL05,WR,E,25,XIL,5,36.18780838,23.78059422,22.03516008,NA,NA,NA,4.23E-05,0.229719159,0.770238549,460.022819
654,PRX334,WR-E26-XIL05,WR,E,26,XIL,5,36.59935801,23.10479017,22.54695734,NA,NA,NA,3.50E-05,0.404507358,0.595457595,455.4790937
655,PRX337,WR-E29-XIL06,WR,E,29,XIL,6,27.25906316,23.27612166,19.33313386,NA,NA,NA,0.003846152,0.060815087,0.935338761,464.0111156
656,PRX338,WR-E30-XIL05,WR,E,30,XIL,5,28.07633432,22.6037441,20.24070418,NA,NA,NA,0.003651813,0.162151998,0.834196189,461.3969559
662,PRX4,WR-L38-XIL01,WR,L,38,XIL,1,24.46177354,20.30599809,20.68384868,0.007798976,0.139011466,0.106980904,0.030729872,0.54773919,0.421530938,448.5014146
701,PRX91,WR-E5-XIL02,WR,E,5,XIL,2,23.62698801,29.06547249,32.14641079,0.241596646,0.005571138,0.000658399,0.974863281,0.022480023,0.002656696,362.0800117
702,PRX92,WR-E10-XIL02,WR,E,10,XIL,2,21.70821455,26.68240182,30.2485218,0.258802818,0.008233594,0.000695153,0.966650378,0.030753167,0.002596455,362.7354776
703,PRX93,WR-E15-XIL02,WR,E,15,XIL,2,21.24735762,25.33056393,29.13139872,0.261022782,0.015399649,0.001104957,0.940529809,0.055488756,0.003981436,364.8611326
704,PRX94,WR-E20-XIL02,WR,E,20,XIL,2,20.60990183,23.61015357,29.18229901,0.172356303,0.021540779,0.000452771,0.886835264,0.110835067,0.002329669,369.1137503
705,PRX95,WR-E21-XIL02,WR,E,21,XIL,2,21.08931375,22.20433012,27.08360481,0.189070247,0.08729107,0.002965936,0.676877193,0.312504666,0.010618141,386.1258962
706,PRX96,WR-E22-XIL02,WR,E,22,XIL,2,23.64635581,20.88325971,23.70617584,0.022611218,0.1534966,0.021692836,0.11431316,0.776016647,0.109670193,433.7063722
707,PRX97,WR-E23-XIL02,WR,E,23,XIL,2,25.41537978,22.50397022,23.33298236,0.015527095,0.116818553,0.065758864,0.078378301,0.589681435,0.331940263,442.3601827
708,PRX98,WR-E24-XIL02,WR,E,24,XIL,2,29.43942798,26.6498538,23.07326585,0.005382432,0.037215514,0.444001339,0.011061322,0.076480824,0.912457854,462.8389984
709,PRX99,WR-E25-XIL02,WR,E,25,XIL,2,26.86199537,22.7447358,20.28705386,0.002149305,0.037300672,0.204905039,0.008795829,0.152649504,0.838554667,461.098755
